id	tweet	subtask_a
35616	@USER HAVE YOU NOTICED HOW RACIST THE MEDIA IS THEY ONLY SHOW THE BLACK PLAYERS KNEELING AND NO ONE EVERY COMPLAINS ABOUT THAT ?	NOT
73551	@USER @USER We have to fight to not see that here ! Gun control out of control .	NOT
63497	@USER I can't believe Luigi fucking died 😘😩 ❤ ️	OFF
41771	@USER She is so adorable !	NOT
13611	@USER This is all political theater . Are liberals really that stupid to believe that the FBI investigates state crimes ? Especially incidents that happened 36 years ago by a juvenile ? This is nothing more than a tactic to delay Kavanaugh’s confirmation .	NOT
74004	@USER @USER Leftists showing yet again how vile they can be	OFF
19594	@USER @USER It's not safe anyway because he is a liar ! You can NEVER get to the bottom of a liar !	OFF
64186	@USER @USER It's hard to say for sure because the thing was sooooooooo dark . Almost like DC hasn't learned a damn thing from their disastrous run of films .	NOT
50364	@USER @USER That's funny she says she is a mental health counselor yet has displayed the actions of a complete paranoid phycho !	NOT
39648	@USER Beyond absurd ! Ehat flavor kool-aide is being dispensed at the water cooler ? #GroupThinkStinks	NOT
66328	@USER @USER This is what happens when you tell white liberals that they don't get to congratulate themselves on how woke they are until they put their money where their mouth is . That simple fact of life breaks their brains .	NOT
74577	@USER Exhibit A gor the utter irrationality of the Left . Respect and support for women .... I think not !!	OFF
72630	" @USER @USER I mean when you think about it that's basically all their ideology boils down to . Conservatives are like Let me do sex crimes on my wife "" and libertarians are like "" let me do sex crimes on everyone """""	NOT
19740	" #ThursdayThoughts Will @USER ever admit all the other ways that Twitter censor conservatives ? Seems highly unlikely . It's very annoying to have my main feed limited with a stupid black bird ordering me to return to the top "" . It wont even let me go back to this morning . URL "	OFF
60076	" @USER My feelings exactly . I was watching a video of an ANTIFA rally "" . They were fighting with and cursing at the police . At one point they began fighting with counterprotesters and one was injured . His cohorts immediately began screaming for someone to call 911 . Really ? """	NOT
22824	@USER Nove #reputationTour for #PCAs #TheConcertTour	NOT
45485	@USER i had a man tell me their body count was 40+ but refused to be with a woman who had more than 5 . what the FUCK .	OFF
63287	" @USER @USER Great book by Leo Zagami , Pope Francis , the Last Pope ? "" details the breathtaking corruption and evil forces that have been controlling the Vatican for decades . """	OFF
33624	@USER She is a repulsive human in every possible level .	OFF
75196	@USER Boy Hollywood sure does like to look like fools all the time . Wait until they find out it's a big hoax manufactured by liberals . Think they will apologize to Kavanaugh ? No way .	OFF
71493	@USER Who cares what a union leader has to say big kate ? Do u fawningly report Lefty concerns because u and the Left promoting CBC r doing the Trudeau Liberals bidding again . U r a CBC Liberal party Shameful .	OFF
36865	@USER that's fucking gross .	OFF
61095	@USER @USER you’re my forever favorite third wheeling 😩	NOT
12962	@USER @USER Not surprising at all . The Trudeau “ Liberals ” have been using it to emotionally manipulate and divide Canadians since the beginning .	NOT
67447	#meDIAtoo : Selective putrid outrage ONLY AT Conservatives only BY LIBERALS who want us to know how MORAL they are !!! URL	NOT
16940	@USER Dont believe the hype .	OFF
37865	@USER @USER @USER Wow ! You are good at it ! 👍👍	NOT
36709	@USER I hope she stays safe and she is a brave soul . I'm on the coast of NC and will be staying put for now . I am scared but I can't leave without my hubs . He has to stay and man the prison he works for .	NOT
34199	@USER @USER He is CRAZY !!	NOT
10553	@USER @USER It's amazing how people see things so different !	NOT
24698	And there we go ... so according to the MAGA believers kavanaugh couldn't have attempted to rape Dr. Ford because her lawyer made a donation to @USER . Idiots URL	OFF
71869	@USER @USER . @USER you want publicity ? Try doing a video apologizing to your fans for kissing trump’s a$$ while burning that maga hat . Puhlease you were just apologizing to drake & posting video of your daughter singing the Kiki song . So stop it . Nobody’s buying this album either URL	OFF
13906	@USER slap the shit outta her	OFF
15990	. theresa_may : Today I can announce that new longer-term partnerships will be opened up to the most ambitious housing associations through a ground-breaking £2 billion initiative ... the first time any government has offered housing associations such long- … URL	NOT
32502	@USER @USER @USER Prayers ❤ ️🙏🏻 You are missed .	NOT
62318	@USER Trump's MAGA . Hee haw !!!!	NOT
40286	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I’m an Antifa Angel who has come to set the Dregs and Deplorables Free . Free from caring what losers think about you . URL	NOT
16462	@USER @USER Conservatives only care about democracy when it's their opinions and so called racist rights are in jeopardy . Anyone else they don't give a shit about . It's sad .	OFF
42744	#osho #quotes via @USER Listen to your being . It is continuously giving you hints . It is a still , small voice . It does not shout at you , that is true . And if you are a little silent you will start feeling your way . Be the person you are . Never try … URL URL	NOT
12719	@USER @USER The Pope is complicit . Make no mistake . Anyone who harms a child . . .	OFF
17492	@USER Trump needs to move to Egypt as he is constantly in de Nile .	NOT
40857	@USER @USER @USER @USER He’s dead . So you are a necrophiliac as well ? Good to know ... you must suck at chess never mind 3 dimensional chess ... you can’t even think one move ahead let alone many ... Change your twitter handle to DumbAF not even ish🙄🙄🙄	OFF
54655	@USER Hey Pauly .... when the rest of the countries catch up with USA's environmental policies .. let us know !!	NOT
20561	@USER Yeah no batman made him eat a rat and be was mostly like yo fuck this guy hes not cool hes a lunatic until dick also wants to get violent	OFF
20722	@USER It’s off of Santa Clarita 9on Netflix it’s funny as fuck !	OFF
67572	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Cute	NOT
32223	@USER @USER Truly . Anything to avoid gun control .	NOT
30880	@USER The killer is in the house . #MAGA #WallDoesntProtectFromAmericans	OFF
33445	@USER Is that federal investigation group by chance Chinese ? A congressional aid ? Please respond Senator as a constituent is wanting disclosure . You are accountable for all you do and say . Do not contribute to any form of collusion . Obey the law .	NOT
74916	... by marginalizing conservatives politically ( not civically ) for a generation . Relegated to minority status . Ideas thoroughly disproven and ignored .	NOT
44848	@USER Aj nahin to kal tum ko bi marna hy you are bad thinking	NOT
15865	@USER @USER @USER @USER @USER i choose antifa URL	NOT
38806	@USER Hopefully your obesity catches up with you by then	OFF
72398	@USER @USER I cri evritiem	NOT
74822	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER The world knows that Right wing extremists are responsible for more terror attacks that leave people actually dead in the US than all other groups combined .... statistical fact . Will remind not 1 case of anyone dying because of antifa ... your not on solid ground here ..	NOT
74880	@USER Happening to Lecor and I where our frame rate is down by a decent amount and frame drops	NOT
37291	@USER I’m doing really good thank you ☺ ️ I hope you are well too . 💙🙏🏼 Be Blessed beautiful friend 🌹 🌅	NOT
15568	🇺🇸 FOR SALE - BUY #American #Flag #USA ▶ Shopping-Sale . org ◀ #USA_Flag_4U #Shop_8_9 #MAGA #AmericaFirst @USER #Trump #POL_8_27_QX URL	OFF
57124	@USER gender isn’t the same as sexuality but 🤔 you tried also i’m trans so johnny’s trans if i say he is . thanks !	NOT
16279	@USER > New People's Army from the Philippines is being helped by Antifa in the USA and vice versa I suggest you send this to the Philippine government contingent . They need to know about this !	NOT
13255	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Exactly ! The pure hatred has blinded them . I've never seen mobs of people on here all go nuts . Makes you realize that self awareness is crucial right now locally if its like that on here honestly . I stay focused & will be like that more so now . Doing an absentee ballot too	NOT
38438	#Democracy doesn't have a finishing point @USER & @USER ! It is an ongoing process ! URL	NOT
10695	@USER 79% say they are the same of better off ! #MAGA	NOT
52810	@USER iconic .	NOT
25980	@USER @USER @USER But under #Trump they agreed to take him back to Germany . So thank you @USER !!	NOT
47969	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Because of Antifa . 🤷‍♀️	NOT
25027	STOCKS RECORD HIGH URL #MAGA	NOT
57826	@USER @USER What do you expect from a man that claims He is the Christ Vicariously He's a liar and the leader of liar's serving his father the author of all lies .	OFF
56116	4 weeks until we go back to this awesome place . Some awful behaviour from adults staring at her skin but she is a wee fighter . 11 months clear now and her confidence back . 💙 URL	NOT
17960	@USER @USER @USER @USER @USER The OG dream i believe is what you are looking for haha . If you watched all games in this tournament vs leetpro you would notice a pattern . Never the less insane game and im glad I witnessed it live .	NOT
54674	@USER We conservatives love him no matter how stupid it makes us /him look ! YEE HAW ! URL	OFF
46088	@USER You have to admit . These Democrats know how to fleece the dollars out of other Democrats . Stormy has made huge profits from D’s flooding strip clubs to stick a dollar in her G . Liberals are the easiest in our society to fool ..	NOT
16402	@USER she is really putting one the act she has been in a Hotel and have money to eat and also go to museum and her home is ok	NOT
56764	@USER 60 minutes is the one that had bragged about her and her story . you guys thought it was great she was female CEO . that was your story . Now she is the evil one . CBS - why don't you verify before your reporting ??	NOT
76554	@USER It's wild thinking about how Clive is minus one boypussy away from wrecking the whole town again	OFF
25227	@USER Good lord this woman is a dipshit !	OFF
53501	@USER the owner of my culo	OFF
31786	Listen carefully . @USER @USER #QAnon #Qanuck #AskTheQ #WeThePeople #TheGreatAwakening #TheStorm #MAGA #WWG1WGA URL URL	NOT
38163	@USER @USER She is the gift 🎁 that keeps on giving ! We conservatives just love her !	NOT
77403	@USER @USER We all have concerns about the Democrats ' disgusting Behavior and disrespect for this country and our Constitution of the United States and the violation of your oath to Citizens and our constitution .	OFF
26791	@USER Liberals and third worlders to thank for it .	NOT
66545	@USER @USER You are insinuating that the rape victim is not credible because polygraphs are not admissible in court .	NOT
19299	@USER I said it yesterday . He is literally a walking embalment .	NOT
72498	@USER Liberals won't cry over milk they won't spill .	NOT
42224	@USER @USER @USER Useful idiots for international communism just like antifa today . URL	OFF
72688	@USER The liberals will use whatever label they can to discredit people who disagree and/or are a threat to their agenda .	OFF
24222	@USER she said her supporting gun control is more legitimate because “ she has more life experience with it ” ( she knew people who deservedly got shot by Dorner )	NOT
74320	@USER He trashed himself it was ugly ....... didn’t hurt Trump .	OFF
48047	@USER I get what you are saying Brent . But Auburn had just lost the SEC championship game . You know bowl game are a lot of which team actually wants to be there	NOT
47412	@USER @USER Liberals always play victim . URL	NOT
39907	@USER @USER @USER please don't kill me . antifa on the other hand ...	OFF
23025	@USER @USER Anything against a conservative must be believed . Liberals get a pass .	NOT
57989	" @USER Entire audience "" Yeah , that's solid reporting . LOL . """	NOT
74069	@USER It’s all liberals have . They are truly vile .	NOT
70014	" @USER So , I tuned into the Emmys last night , I watched for a whole 5 SECONDS before some celebrity , I had never heard of , started talking about their platform . "" Click . Liberals ruin everything . """	OFF
24145	@USER And no one in their infinite wisdom couldn't predict this ? Please !	NOT
51377	@USER you are most welcome !!! #WhysJamesCryin ???	NOT
49629	" @USER @USER @USER @USER I also understand that it is not an insult but the way Nguni languages are spoken , it can't be Msuthu "" but has to be "" Umsuthu "" which in English will loosely translate to "" s(he ) is Mosotho "" and in Sesotho will be "" ke Mosotho "" , can't be "" Muntu "" but "" Umuntu """""	NOT
11519	@USER @USER @USER Following because she is not only a tacozt bit a sociopath and a moron all lethal combos	OFF
16691	@USER @USER the nose distracts from the news	OFF
23483	@USER Yea he is he said he would if Tua was healthy	NOT
11865	@USER His legacy is crap . Why would anyone want to save crap ?	OFF
33666	@USER @USER Aren’t you late for your antifa meeting ?	NOT
18747	@USER @USER You are amazing . I admire you so much for always being able to raise above the ugliness & hatred . You show us what grace is .	NOT
58670	" @USER So she is using the feminist card as a excuse for her behavior in not getting what she wanted when the other competitor that she played was a A WOMAN "" who just was simply better than her today . Every woman in that room who applauded to that nonsense I feel sad for you . """	OFF
22746	@USER @USER Come up with realistic gun control instead of things like this . It will never pass in America .	NOT
59041	@USER @USER I'll defend him . I think the CA professor is a lying liberals pile of horse dung . There .	NOT
35718	@USER This is NOT lisa . She is in the front row and skinnier .	NOT
10092	" A big Thank you "" to all these stupid celebrities . Events like this will only serve to help Republicans in 2018 and 2020 elections . #MAGA @USER @USER @USER URL "	OFF
65109	@USER I made my position clear with the principal ... that clearly he is used to dealing with young adults . My son isn't mentally . I would ask they check before sending me that msg again . I think my likeness is a dart board in the staff lounge	NOT
24868	" ... those who stayed put over the past 12 months-according 2 the Federal Reserve Bank of Atlanta . "" #MAGA """	NOT
14917	@USER Shit ...	OFF
47366	@USER Going about it the wrong way	NOT
35474	@USER I LOVE YO CUTE ASS	OFF
21186	@USER @USER Yes . Of course . He is a perfect fit for the @USER . He is who they are .	NOT
64667	@USER Alex this is so fuckin beautiful	NOT
65560	@USER Sorry to read this . You’re doing the right thing to report it and warn us all about them . Needless to say you are none of the things they say . Stay strong .	NOT
47242	@USER F the DemocRATS . SLIMY BASTARDS .	OFF
53608	@USER So she is famous daughter . Who cares about what she is doing really ? Not me	NOT
73399	@USER @USER @USER Buckwheat in the 1930's . Pretty sure he and Eddie aren't promoting white supremeists . #MAGA URL	NOT
30961	@USER you are very generous . <3	NOT
72338	@USER @USER You are so right !	NOT
29016	@USER I still can't read an analog clock like I can but it takes me like a fucking minute to process it and I can't just glance at one like a digital click	OFF
58067	@USER That describes how I feel about the Liberals at any level	NOT
67667	@USER she’s just jealous of how cute you are with your scrunchie & crocs !!! wear them proudly sweet pea !! 💓💕	NOT
31691	. @USER talks books + she is giving away a copy of her new book @USER #writerwednesday URL	NOT
38529	@USER well do some research and dairy and gluten allergies are major problems with mental health from anxiety and depression to bi polar and schizophrenia .. Its a tough diet but if you are sick of feeling like you are its way worth it	NOT
44987	@USER Because conservatism is dying and they know it is . So they are going to try everything in their power to hold on to their perception of what America should look like despite the fact most Americans are more centralist-liberals .	NOT
43430	@USER He is jeopardizing our security ! If he wants to show he favors transparency he can instead release his taxes !	NOT
39454	#SJW #Liberals ----------------------- Sweden's Feminizing Boys with Genderless Schools URL via @USER	NOT
49942	@USER BS . People died in PR because the local government is corrupt .	OFF
58504	@USER love everything you are doing including you yourself . Your voice vibe body sound flow is all awesome and yummy . Will be waiting for the next song u make . Good luck on your journey .	NOT
32769	@USER You are INNOCENT until proven otherwise ! I would say most definitely SHE needs to PROVE her story is true	NOT
42205	@USER @USER #Privilege Lane🤔 #MAGA Blvd🤔 Good Ole Days Avenue🤔	OFF
46508	It is the consensus of the Republican Party that sexually assaulting a 15-year-old girl should not disqualify a judge from sitting on the highest court in the land and making life-or-death decisions about women's health . #MAGA	OFF
19190	@USER #Antifa loud mouth . #Democrat .	NOT
70077	@USER @USER @USER No equip an in air accuracy mod and you are all set !! Let’s the clips fly !!	NOT
54335	" 13/ ? BOOOM . The MAC telling the @USER to pay the public sector properly . Have that There's no magic money tree "" . But this is a disaster . It means the #NHS is in crisis and competing with other sectors . URL "	NOT
68767	@USER Proud . Shit is fire no matter what weather you’re in . No matter if your house temperature is high or low . Everyone’s just too pussy to get in the water for 1 min . Cuz after that you get used to the temp	OFF
48196	@USER @USER I so hope you are a real person because this is a perfect tweet .	NOT
38473	@USER hope you are having a great day honey . Can't wait to talk to you 😃 I love you 💕😘	NOT
35113	@USER So my guess is she is getting low numbers !	NOT
21376	#Toad The one on top . NObama is best described as such ..... 🇺🇸 #MAGA #Trump2020 🇺🇸 URL	NOT
48823	@USER Flat out clown .... bottom Line is that you're out and America is back !! you were a sellout to the country ... look in the mirror who's the 8 year old ..	OFF
75669	@USER Wtf have I missed here . My account was hacked and just got it back up and running . Somebody care to explain what’s going on here . Am I right in saying that the guy who has been playing live saying he is Dash Berlin aka Jeff ??? So what’s happened ???	OFF
18065	@USER Bitch I know . My body is ready 😂	OFF
50419	@USER Just listening to Juan Williams on the FIVE drives me crazy . He is such an ignorant man . Where does this man get his facts ? Thank GOD for Jesse Waters and you ladies !	OFF
41374	@USER @USER And I don’t call striking down gun control legislation curtailing our civil rights . Gun control legislation is just common sense .	NOT
16383	@USER Are you really Michael Moore or are you Rosie in “ drag ”	NOT
68459	@USER Your fucking Bf nigga	OFF
53713	Low T and the Poontang Clan aka Fucking Donald Trump #trump #maga #art #comicart URL	NOT
36668	" @USER @USER #WhyRWPreachesRacism #RWLuciferianCult I keep saying and its not simply rhetoric ... These people are not by ANY Bible definition CHRISTIAN anymore than the Christian "" CONservatives who attended public lynchings of blacks often held as public spectacles on Sunday after "" Church "" URL "	NOT
24364	@USER Speaking of Fates babies . I hate Nina Fates and that she is in Feh . Honestly I don't get bitter about people being added . But she reminds me of a real life experience and it hits close to home	NOT
73992	@USER you are amazing and talented and i hope you have an amazing night 💘💕💖💘	NOT
62905	@USER But they’re still the number one Fake News Network .	OFF
67932	@USER Guess she knows who you are too much like by not watching you 🤷‍♀️ go figure :) have a great night Brett !	NOT
63168	@USER Brett Kavanaugh was supposed to be a selling point for GOP candidates in the midterm elections . But now he could become a liability ... CBS enough of all your BS lies . Go away with your other liberals CNN . MSM . WE ARE NOT LISTENING TO YOUR IGNORANT BS Stories !!! 😡😡😡😡	OFF
15663	@USER @USER Wow this was the most civil gun control debate/arguement ive even seen on twitter	NOT
73141	@USER @USER What is Dier ? Imagine being Durham and coming out with that .... What even is this shite it’s just irrelevant pish .... what level of stupid have you got to be to listen to this painful waste of airtime	NOT
12670	@USER @USER You are a liar Ed . You have always been a liar . The people in Puerto Rico lives in squalor . Govt officials hid supplies sent . Miss reported death toll due to hurricane . Stop lying !	OFF
40291	“ Ruth Bader Ginsburg came out saying she was groped by Abraham Lincoln . ” #TCOT #MAGA #RedNationRising URL	NOT
66291	@USER Straight up different . Thank Joe Biden for that one . I also wonder the outcome if her name had been Antifa Hill .	NOT
57819	@USER Didn't me too woman molest a young boy . And the next day they were forgiving her . Hypocrisy thrives in celebrity circles .	OFF
41808	" @USER Do all liberals "" and evolutionary biologists really talk like hillbillies or are you just trying to sound superior ? """	NOT
37239	@USER u never talk to me shut up [	OFF
15517	@USER This game is completely won and lost in the midfield . We need the defensive pressure high !	NOT
39880	@USER @USER @USER @USER @USER U liberals ALWAYS pull the race card ... I see TRUTH NO MATTER WHAT SKIN COLOR !! THEY SOLD US ALL OUT ! U WOULD KNOWTHAT IF U RESEARCHED TRUTH	NOT
63614	@USER @USER No he is in some other world he dreamed of when he was on drugs in colledge	NOT
72645	@USER He wants his 5 min of fame .	OFF
17480	@USER I call her the Negative Nellie who lives in my brain . I constantly battle with her . She is a creep .	OFF
16311	@USER man can we hang out you are hilarious	NOT
42234	@USER @USER @USER @USER @USER There is absolutely no point in debating a liberal . Your party has swung so far left and have nothing but hate ... All rationale has fleeted your side . Trump could create world peace and a utopian society and liberals would still resist for no other reason than your hatred .	OFF
55953	@USER Love the liberals that Troll Ann Coulter .	NOT
66045	" @USER @USER @USER & May need to end the stigma "" of living in B&B by allowing councils to build more AFFORDABLE social housing . """	NOT
42081	@USER This shit is staged . Dude didn’t even hit him URL	OFF
30353	@USER You are very welcome Gordon and Shirley 🥀🐍🌹🐍🥀🐍🌹xxx	NOT
65780	@USER Good .. she is the one that seems sexist	OFF
10309	@USER Be ready !! Be prepared !! Because the trump administration isn’t going to do shit if you get hit !! Well .. if it’s a white county you’re good .. lookout Randolph county !! Hide yo kids !! Hide yo wives !!	OFF
12892	@USER “ Yeah we got everything sorted that needed to be sorted ” she is still only taking small sips of her wine unusual for Emily but she guessed JJ wouldn’t profile her	NOT
48085	#LeviStrauss Takes Stand On #GunControl #CBS #SanFrancisco URL #NoMoreLevis #guns #NRA #USA @USER #GOP #libertarian #conservative	NOT
43102	@USER @USER Thank you @USER . America is respected again ! #MAGA #KAG2018 #VoteRedToSaveAmerica	NOT
14672	@USER @USER Cats are the Antifa of the animal world	NOT
53263	@USER Liberals have to sexualize everything .	NOT
77399	@USER @USER LIAR !!! What supporters is she talking about ??? I was embarrassed when our last president went on a world apology tour and he even bowed to them like he was their servant !!! URL	OFF
52978	North Korea is being dealt with ! NSA hackers have targeted my determined friend ( Kim Sonnuva-Gun)'s computers with a virus that prevents you from killing any active process until it runs to completion : no quitters allowed #MAGA	NOT
77122	@USER @USER @USER Now the leftist needs to condemn the violence of #antifa	NOT
40726	@USER Sex is work	NOT
49122	@USER Neither does antifa	NOT
15421	@USER Schumer also wanted the IRS to go after conservatives and the Tea party organizations during the Obama administration . Chucky the clown wants President Trump impeached so stop voting for Democrats . Tell Chuck to confirm 400 nominees still waiting to do their job .	NOT
66781	@USER @USER Liberals want Bert and Ernie to be gay . WTAF .	OFF
55030	1 Week watch Nike Stock Plummet .. the Liberals can't keep Nike afloat .. #BoycottNike Macy's still hasn't rebounded ! URL	NOT
10663	@USER MAGA KAG WINNING	NOT
42402	@USER @USER And yet he is allowed to . Congress is supposed to be a check on this clown . If we get control of Congress you folks have to write some laws to prevent this happening again .	OFF
58557	" @USER @USER @USER @USER NRA tweet was a fraud : more than half of Americans say gunrights are the most important issue . "" Falsehood . The 53% was "" gun rights/gun control "" , and CA question indicates biase towards control . Deliberate knowing propaganda . URL URL "	OFF
19481	@USER Winston thinks she is lovely URL	NOT
51593	@USER There are more good people than criminals . If the good people are armed the criminals won’t stand a chance . In the USA the cities with the highest violent crime rates are those with the strictest gun control . The Swiss are all armed and trained - violent crime is rare .	OFF
68220	@USER Aaron has barely been in it this last year . He is in a few episodes then he is sent out of town for a few weeks . Robert had that story with the whites	NOT
51434	@USER @USER That is Rachel Madcow's mother . No doubt about it !	NOT
58168	@USER @USER @USER @USER @USER That isn’t a bill about LGBT sex workers it’s a bill on sex workers in general . Harris has a very good record as attested by LGBT orgs . I mean if we are playing that game you could argue that Bernie votes on gun control has impacted the lives of black people in Chicago negatively .	OFF
49298	@USER @USER @USER @USER @USER @USER @USER Any critique of Bernie’s objectively horrible record on gun control is met with “ He’s from a rural state ” or “ He has a D- from the NRA ” As if I give a fuck why his record is horrible . And then there’s this stupid shit : URL	OFF
70164	@USER @USER @USER Well that's going to send the fake makers of main stream media and the left liberals and the powers behind them nuclear . Amazingly powerful world changing moment in humanitys history . #qanon it's everything we've been told to expect ! #WWG1WGA #MAGA #MBGA	OFF
16101	@USER Dream on !	NOT
67606	* waits for a buncha braindead rednecks to burn the Levi's that they're wearing and get hauled off to the ER en masse * URL	OFF
39444	#Westminster @USER #Tories @USER @USER #Brexit 🇬🇧 @USER @USER @USER @USER #MurderRate #London What a facking Khant 😠😠😠 URL	NOT
37859	@USER @USER @USER @USER UK Polititians are a special breed of FILTH ! They get together and vote that their Expense and Sex Crimes ( paedophilia ) remain secret and then declare child abuse documents remain secret due to National Security Nothing to do with National Security	OFF
42742	@USER @USER Fantastic match !	NOT
13689	@USER Can you blame her for not having her life destroyed by Trump and his cult her children the FBI should do the investigation he is going Federal FBI must be afraid of Trump might get hit by a bus Trump has a book of the ugliest names u can call someone like lying Trumpstard URL	NOT
32699	@USER @USER OMG !!! She is perfect !!!!!	NOT
59532	@USER @USER I’m afraid you are right .	NOT
43615	@USER What the fuck ? You don’t care about your friend ? You are not a real friend then 🤦🏽‍♂️ he not losing anyone special then cuz you can’t even be a real friend and that’s sad	OFF
10088	@USER Are you not surprised to know that liberals sacrifice their own children on the altar of virtue signaling ?	NOT
16623	@USER Good ! #Antifa is violent fascism .	NOT
73817	@USER He is always looking out	NOT
70846	@USER @USER @USER @USER That's different because it's a panel show . I'm talking about Paul Golding actually being a news anchor . We'd end up with a British Tucker Carlson .	NOT
26740	@USER He is a cancer though . Suspended for like 3 years and then is late to practice when he’s able to play again . Can you blame them for cutting him when they suck anyways ?	OFF
69554	@USER Hmm ... thoughts #MAGA ?	NOT
58552	@USER I second this they’re fucking nuts	OFF
39490	" @USER @USER @USER Whenever conservatives lose a court ruling , they bitch and moan about activist judges or agenda judges . "" Whenever anyone else loses a court ruling , they accept that they lost a court ruling . Conservatives are whiny babies . """	OFF
32122	@USER All of them ! 😂😂 URL	NOT
12196	@USER @USER @USER @USER You are correct URL	NOT
28509	@USER Sessions is not doing his job ! He is a deep state RINO just like you !	OFF
26379	Are all the republiKlan maga wearing traitors going to dig through their childhood toy chest just to post videos of burning #Ernie & #Bert dolls ? #ernieandbert #SesameStreet #Toad #MarioKart #TraitorTrump #traitortoad	OFF
58830	@USER I muted her awhile ago when she tried to say some shit like that 6ix9ine was doing positive work for Mexican rap like he isn’t some kind of pedo garbage .	OFF
37710	" @USER @USER @USER @USER @USER I remember back when there was the big sit in "" by the Democrats . They tried to push through 4 gun control laws . Republicans responded by putting forth 4 of Their Own . Democrats voted against everything Republicans put forward . Instead of accepting compromise , they voted against """	NOT
61702	@USER @USER @USER You're a fucking idiot	OFF
66124	@USER You are being super cute with your hormone story's and I hope all 3 of you are well	NOT
18970	@USER yep i was chatting to them about the clubs i wanted to join at uni and they said i should join antifa as it was something they did as kids	NOT
43151	@USER @USER @USER @USER Take the gun violence in the cities that already have strict gun control and it's extremely low . Gun crime has decreased at the same time gun ownership has increased .	OFF
50390	@USER I don't know anything about the kkk although I believe the democrats fund them like they always did . I think the Dems main terror group these days is antifa .	OFF
40253	" @USER Fascism of the right is fully represented by the @USER and protected by the @USER who hold the left "" to account with their threats to tax havens . """	NOT
34708	-Willie you just lost over half of your fans by getting involved in politics !! Fan no more !! I cannot believe you support open borders and gun control !! You have smoked too much dope ! I guess that is what you and Beta have in common ! URL	OFF
44630	" @USER @USER @USER He is by definition an antagonist in certain canons , but by no means an objective villain overall . frankly , they put effort in the franchise to make players/viewers sympathize with the character , even when he was the bad guy . "" so ,,, arguable either way i guess """	NOT
74529	@USER I neither side with the Klan nor Antifa . I stay out of family squabbles . Dems can clean up their own bastard children . Perhaps you could clarify how I do t support the 14th .	OFF
36623	... Conservatives and Twitter ..... oxymoron🤔 URL	NOT
19356	@USER @USER The official unemployed numbers are a joke . There are millions of Americans who lost their jobs and career to H-1b . Their unemployment benefits ran out years ago . Give them their jobs back . End H-1B now .	OFF
25659	@USER You are an inspiration to us all .	NOT
45346	@USER @USER Trudeau and the metoo movement hahaha . He is on the wrong side there . Funny how questions never went anywhere with Trudeau .	OFF
71990	@USER @USER If we don’t “ get rid ” of moonbeam he will sink our state into the pacific !! #2020MAGA	NOT
53104	" @USER It was a change "" election and exit polls were not kind to Doug Ford , so I can't quite agree . I believe the NDP is making a case as a strong opposition party , allaying fears about potential governance , and so much of what may happen in 2022 hinges on how Liberals reorganize . """	NOT
22207	" @USER @USER @USER Yes , American women are waiting ...... to be allowed to continue SLAUGHTERING babies . Mao , Stalin and Hitler all killed babies too . Liberals are pathetic , whiney , crooked , yet , say , we are for the children "" , except they slaughter babies ! """	OFF
58715	@USER If you cant give me stitches when I get cut then you are NOT a doctor . I dont give 2 shits how long you went to school . The End !	NOT
17926	@USER Are you going to become an antifa fighter now	NOT
20092	12 hotel guests killed in Corpus Christi with 9mm Ruger P89 . The NRA calls gun control research ' unethical ' .	OFF
24520	@USER It's about time the #gunsense crowd started calling for police to be disarmed . No more gun control exceptions for the police ! At least you're being more logically consistent in your quest to have criminals be the only ones with guns . 🤦‍♂️🙄	NOT
61923	@USER @USER Anyone with the facts would not share this opinion . Once again the conservatives fabricate problems where there are non and crisis where non exist . Rule by fear is the conservative mantra	NOT
55841	@USER Burt Reynolds was the first so called Mega Star .	NOT
10224	@USER She is THE best #facts	NOT
54449	@USER @USER Why are you wasting time replying on twitter ( trolling ) on behalf of people making under that amount ? Seems like someone is just a propaganda pusher ... or likes gloating to other #MAGA's that they got screwed by Trump . URL	OFF
52998	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I LOve pointing out to ANTiFA shit bags that they are in fact the thugs they claim to be against . URL	NOT
