id	tweet	subtask_a
10987	" @USER @USER Well , see , if I start talking at Dana about sensible gun control laws and she ignores me ( or calls me a tragedy dry-humping whore "" as she did @USER then we aren't having a conversation . I'm just talking into the void . """	UNT
82618	@USER @USER @USER @USER Oh boo you sound so ignorant with your words . We are on Top . All of America is on Top now . How about stop resisting and try to help make our nation the best for everyone not just liberals . Wake up and Walk Away .	TIN
66585	@USER All communist Democrat socialists are bad humans .	TIN
84789	@USER I AM FUCKING SO FUCKING HAPPY	UNT
41277	@USER Which is why it’s awesome that Kavanaugh didn’t shake that gun control dads hand . Sorry for kid was killed by a gun but it’s not the future judges fault it happened ...... omg white people in cities are silly	TIN
97846	@USER @USER All great American Patriots are the dregs of society in the warped and delusional perspective of Joe Blow Biden . He is a disgrace to America .	TIN
17811	@USER HE IS A RUSSIAN SPY /HAVE RECEIVED MUCH MONEY FROM PUTIN .	TIN
75870	@USER I was on some shit last night	UNT
70250	@USER Another nail in the coffin of the NFL	UNT
38444	@USER @USER @USER She is absolutely useless . Everyone knows it except for her and the media .	TIN
24298	@USER Stfu bitch lol why u Salty I’m tryna get twitter famous ya know	TIN
98740	@USER Has any ex Obama administration personal not yet ? See a pattern here folks ! Their actually doing this publicly . The msm is their partner in this treason . It’s a attempted coup d'etat!!!	UNT
57128	@USER The guy is not even a white Romanian he is a gypsy !	TIN
72558	" @USER City of 1 499 900 people who don't fuck "" doesn't have quite the same ring to it """	UNT
26435	@USER @USER @USER I teach my grown sons theres winners and losers ... see Serena temper tantrums she is a Democrat ... lol	TIN
49644	@USER @USER I have Dick Durbin that's not gonna happen blame Shitcago that's what i do ..	UNT
20490	" > 500 comments , and all negative , slamming Chris Hayes for promoting vote suppression via Michael I love rapist & Putin-puppet Assange "" Moore & his latest "" kill the Dems "" movie . How about a town hall on women's repro rights & gun control on eve of Kavanaugh vote instead ? URL "	TIN
27045	ANTI-ANTIFA IS BALLS	UNT
90696	@USER That one sucks bc he is so hit or miss	TIN
27147	@USER Star tv	UNT
15991	@USER All that money hadn't made u smarter .	TIN
44578	@USER @USER @USER Antifa . Yeah it's a fringe organization . Just like those wastes of humanity I grew up around . Most of em ended up meth heads and junkees . Some are republican alt-right activists . I guess we're all a product of our environment .	UNT
11020	@USER 2 battering rams used by liberals ; sex & racism . It is sinister & desperate #BeneathHumanity	TIN
70481	@USER @USER @USER @USER @USER Oh it’s ok because 45 reversed the most important issue on mental health he got rid of the mental health conditions on gun control . Great job ! What a guy ! He is a liar proven over & over again . But you worship away that’s your right	TIN
47001	@USER she is hungery	UNT
22202	@USER @USER Is he crazy ? Where is SS detail .. How are they making sure some crazy liberal with a gun doesn't show up ?	TIN
59355	@USER @USER Technically speaking he is hamstrung by drug & alcohol addiction	UNT
21017	@USER Had to create a whole fake page just to talk shit . 🙄 sis is really just miserable #sad	UNT
32897	@USER He is a DUMBASS !!!!!	TIN
53994	@USER @USER @USER URL The left party relativizing and playing down communist crimes	TIN
18102	@USER DEMOCRATS HAVE ORDER THIS MANGINA TO SHUT UP HE IS NOT LISTENING JUST KEEPS ON GOING ON AND ON IN HIS LITTLE MIND HE IS LOYAL TO UNCLE SOROS HIS SISTER MARRIED INTO THE FAMILY URL	TIN
24747	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I dont think so .. it would mean he is in trouble . Dont wish that on anyone . Isn't that where the Cumm Inn is at ?	UNT
82730	@USER @USER @USER I have been thinking about it and it's not inconceivable that someone was trying to meddle with people's minds regarding gun control . I am double-minded about the use of arms because I am a peacemaker . Shoot once and you could start a big war . > 2	UNT
98127	@USER Umm fuck yeah I would	UNT
27631	@USER WAPO what an idiot comment you are a disgrace to journalism VERY SAD	TIN
78422	" @USER @USER unleashed "" ?? No your Lowliness , it's the beginning on an exorcism against the evil in the Body of Christ known as the leaders of the Catholic Church . """	UNT
55571	@USER @USER @USER Antifa JV squad ?	UNT
28414	@USER you are a lying corrupt traitor !!! Nobody wants to hear anymore of your lies !!! #DeepStateCorruption URL	TIN
14370	@USER Spoiler Alert : This episode has a hidden agenda to promote gun control	UNT
59539	@USER @USER in every conner coz anti pakistani will not able to attack on our future generation rights	UNT
37866	@USER Calling it something different still a PAC . You are for NO BORDERS = NO COUNTRY HIGHER TAXES Gun control SOCIALIST REMOVING ICE YOU WORK FOR ILLEGALS FOR BRAC NO FAMILY TEXAS VALUES WE ARENT CALIFORNIA LIKE JONES U PPL DONT EVEN LIVE HERE . Stay in DC	UNT
36289	#FireMorningJoe he is cut from the same cloth as all other conservatives . His misogyny and bigotry are always on display . He is responsible for Trump . URL	TIN
23969	@USER This girl lied about her upbringing and every time she opens her mouth it shows how foolish she is . Yet she is still a superstar for the left	TIN
60707	@USER Bad behavior like that is never acceptable .	UNT
56391	@USER It really is . My abs are lot more defined but I miss lifting heavy ass weight . Thank you girl !	UNT
74376	@USER I hope so . That Tana girl fucks anything lol	UNT
51118	@USER @USER @USER Oh and higher unemployment and witch hunts and lynch mobs and antifa communist parades ... you can have all that shit and let Hollywood decide how you feel .	TIN
58582	@USER @USER Haha true . Back to your original point ... if we all just fucking drive everything would be fine !	UNT
80651	@USER Go crash another plane .	UNT
34099	@USER Doesn’t “ myth ” mean something that isn’t true ? 🤔 ... hmmmm .. hollyweird liberals should stick to make believe world .. #dummies 👇 URL	UNT
43832	@USER Gonna be a bitch to re-write this one .	TIN
98465	@USER Disgusting !	UNT
25440	@USER @USER @USER She ? To whom are you referring to ? Hillary ? You know what is tiresome ? Bernie supporters bashing Hillary Clinton . She is an actual Democrat who raises money for the Democratic Party and doesn’t bash them . She has a positive message . So who is dividing the left ?	UNT
54273	@USER @USER My favourite part of this is watching all the conservatives lose their minds as usual . Once again the Democrats are being mean to us boo-hoo . LOL .	UNT
51613	@USER LIBERALS ; It’s Trumps Fault . 🤔	TIN
50878	@USER You are an asshole !	TIN
21867	" @USER @USER Right ?! I wanna know why she on the phone calling the police anyway ? what did he do "" ? Fuckin "" Run Me Over Rhonda "" lol """	UNT
63476	@USER If he is implying that he is an agent of the Devil's will then I fully agree !	TIN
32303	@USER MEANWHILE ... Greatest economy ever . More jobs for blacks and hispanics in history . 401K is kicking ass . MS13 and ILLEGALS are being DEPORTED daily . NK is back to the table for denuclearizing . Trump is draining the corruption of DOJ and FBI . #OUTFRICKINGSTANDING ! #MAGA2020 URL	UNT
32416	@USER Shut up man You are useless	TIN
95477	@USER to quit sex ?	UNT
56117	@USER @USER @USER @USER LOL !!! Throwing the BULLSHIT Flag on such nonsense !! #PutUpOrShutUp #Kavanaugh #MAGA #CallTheVoteAlready URL	TIN
35308	" @USER Hahahahahaha ...... Said the idiot @USER who handed over billions to the Iranians in what was likely the worst deal in the history of US foreign policy .... You are the poster child for someone not qualified to do a job "" .... """	TIN
24797	@USER @USER @USER @USER @USER This hand signal is used by ignorant people as a signal of white supremacy and by evil people who get a lot of satisfaction in the idea of pissing off liberals . We should ignore both because displays of ignorance and hatefulness don’t deserve our time and attention .	UNT
77559	Just imagine the tyranny we’d be living under had these leftwing tryants waging war on us and our duly elected president and the American Republic itself gained tyrannical control of the US Supreme Court the neocon’s #NeverTrump crew was trying to deliver to them ? #MAGA 🇺🇸	UNT
38623	@USER Bill and Brooke deserve each other . They are like hot and cold . They’re in love with this person this week and in love it that on the next . Brooke I can understand . She is the SFTV but Bill ?! They’ve ruined him .	UNT
22946	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Little known fact Balaam raced donkeys and gambled on races . One day his fastest ass was winning the Jerusalem sweepstakes . And right before the finish the ass lost control running over a Samaritan and two Africans . Local antifa saw the whole thing and blamed the fastest ass !	TIN
33856	@USER Don't dignify her stupidity by posting her comments !!!	UNT
37922	@USER .... and boobs . Do NOT forget the tatas . ❤ ️	UNT
14234	" @USER @USER When I turned the speech on it sounded to me like Liberals becoming another nasty party "" with his personal attacks on various individuals . """	TIN
71937	@USER Stop saying this shit you are not going to do it shrio you have to fight this depression you can't let it take you half of my life was me hiding my emotions everyone thought I was happy but deep down I wanted to end it all but I didn't let depression beat me I kept fighting .	UNT
11156	@USER Irish Bad Bitch	UNT
11623	@USER I've seen people with some the most beautiful ( not to mention original ) art i last my eyes on . but only have 70 followers because they get buried by half-assed bullshit . all because they're not pals with someone popular	UNT
55643	" @USER @USER ( 1 ) Ok lets play this game . Which side "" is openly advocating for the persecution of a race & promoting segregation ? Which is supporting a militant group very similar to Hitlers brown shirts ( Antifa) ? Which is calling for gun control ( even wanted armbands) ? """	UNT
22428	@USER fuck im wired	UNT
95527	@USER Legit just LOL'd ... Shit is funny asf	UNT
39369	@USER @USER @USER When we Satan call him home #Soros .	UNT
32558	@USER Desperation ! Abuse of my power cause he is losing his mind	TIN
91693	@USER All you do is lie . All congress does us lie . MAGA .	TIN
70336	@USER @USER I suggest using handcuffs to remove you !	TIN
89795	@USER So ... Did Angela hook up with a younger guy so she has someone to wipe her butt when she is 75 ?	TIN
66579	@USER @USER Liberals cannot imagine a circumstance where they are forced to defend themselves or their family from violence . They imagine such an eventuality to be beyond the realm of possibility and they foolishly believe that the police will arrive quickly enough to save them .	TIN
75815	@USER @USER Damn straight he is . Nothing but good vibes coming through November 💯💯💯👍🏼👍🏼👍🏼	UNT
38806	@USER Hopefully your obesity catches up with you by then	TIN
82569	" @USER wow @USER you didn't look up permanently "" and "" suspends "" before placing them next to each other in a fucking headline ? #youhadonejob """	UNT
84667	@USER @USER @USER @USER The Institution only let her tweet when she behaves . She is a Window Licker !!!!	TIN
42611	@USER @USER I believe gun control should consist of guarding your firearms from thivery and kids .	UNT
32990	@USER She is . Ur screwed . Trump owns scotus and he will exact a wrath upon enemies after the midterms	TIN
10641	@USER @USER Still no excuse ... Where TF are her parents ??? They are using him & he is using her .	UNT
41898	@USER A vulgar attempt to reduce sisterhood to genitalia .....	UNT
42917	@USER HPLYK FUCK	UNT
98976	" 99.9% of the Alumni "" standing up for #ChristineBlaseyKavanaugh didn't even know her .... and none are witnesses to her "" stories . "" DemocRATS & Liberals are just to destroy America . #ConfirmKavanaughNow """	TIN
39167	@USER Get the hell out	UNT
32275	@USER Joe Scarborough still hasn't answered for the young woman that was found dead on his office . He is s lying chickenshit .	UNT
12295	@USER @USER shut that wanker up	TIN
54987	@USER republicans /conservatives are the most disgusting people	TIN
28588	@USER they're hot bro	UNT
73871	@USER I was informed that your process takes up to 10 business days to transfer credit from an expired Myki card to an active cards - WTF !!!??? 🤪 Do you people use computers ????? #whatajoke	UNT
62072	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER ... and #LeviStrauss wanting gun control How many of us wonder why the heck do they want our freedoms taken away ~ or is it just selective freedoms ? URL	TIN
78494	@USER Both sides have promised wall SINCE ever y should ANYONE BELIEVE ANYTHING THEY SAY ????? ? promised since 1986	TIN
59001	@USER Gross	UNT
63350	@USER I suppose you think the way liberals attacked Sarah Palin was courageous also . You’re just another hypocrite .	TIN
44774	@USER we bout to start stepping out lol I ain’t doing another winter with no boo bro . Shit cold .... literally	UNT
93119	WTC This is a threat !!! .. @USER #Maga #QAnon #WakeUpAmerica URL	TIN
67261	@USER Lol did you just do the trump very fine people on both sides ? Antifa punches Nazis . Don’t want to be punched ? Don’t be nazis oh whaooaaaaa so crazy . OTOH Nazis are literally murdering folks and trying to bomb shit soooo yeah . You’re just a right wing dupe . Sorry that’s the case .	TIN
37323	@USER @USER @USER “ Like hell he is hurt . Do your job ” -Randy Orton . Do you have ears ?	UNT
87045	@USER @USER Twitter will be banning a lot more conservatives or anyone that speaks out about the Dems or Liberals . Closer to the elections	TIN
10133	@USER @USER You look happy . MAGA	TIN
72928	@USER @USER Shove it The View you are the most despicable show on tv and like everyone always says “ who watches these bimbos ” !	UNT
81553	" @USER Gun control measures ? As in Fast and Furious "" , where you directed FFL dealers to violate the law and allow straw purchases ? Where you knowingly allowed firearms to be sold to criminal organizations ? """	TIN
64317	@USER Ugh that sucks !!! At least you have your wallet	UNT
96139	@USER You are TRIPPIN . Stop jumping to conclusions .	TIN
87269	@USER UK Govt non announcements are the only consistant and affordable policy under Labour or Conservatives for decades . Designed for a soundbite . No immediate resource required . Never likely to ever be implemented . Its propoganda but sadly it has its desired effect .	UNT
47804	@USER But not as despicable as her own .	TIN
84294	@USER I think she is the one mad . She didnt like being called out so she is trying to make them bully me . 😆	TIN
61942	@USER A quick way to get yourself killed . Thanks Antifa !	TIN
48081	@USER Hatred of the man makes people like this fool say things like this . Not reality .	UNT
23507	@USER @USER Democrats only care about this crap when it furthers their mission : To destroy conservatives .	TIN
13641	#YESonKavanaugh Yes because it is the right thing to do Yes because conservatives are in power Yes because Democrats are miserable humans Yes because we are sick and tired of the tantrums from the Democrats Yes because they FREAKING LOST THE ELECTION ! Please add more reasons !!!!	TIN
22797	@USER @USER Holy shit pt 2	UNT
21033	@USER @USER oh shit you weren't joking ... wtf	UNT
54005	@USER Trying to justify a death after the fact with a small amount of dope . Fuck . Stop fucking killing people . Get some damn gun control so cops don't feel like every house/apartment they go into could potentially have a gun . Scared people do unpredictable things .	UNT
47224	@USER @USER @USER @USER Police reform yes . We should try that . Gun control ? We’ve tried that over and over again . It doesn’t work . But maybe it’s like socialism or communism . We just haven’t done it right yet . /Sarcasm	UNT
45078	@USER I can’t believe you replaced the American flag with the Antifa flag !!	TIN
70652	@USER @USER @USER She is mentally unstable .	TIN
35786	@USER Yeah I'll not take my gun control policy advice from a Jean's company . Beyond that trumps die hard are almost enough that the snowflakes they claim to dislike and themselves are hard to tell a part	TIN
68693	@USER I eat some weird shit but this crossed the line	UNT
86332	@USER she is not a Republican ... by any means ....	UNT
30471	@USER noticed you broke away as soon as the senate started talking about the great 4.2 growth rate and salary increases for employees . Your station is so crooked !!!! Also negative on the conservatives and praise the liberals ! #DrainTheDeepState #crookedmedia	TIN
52906	@USER @USER He is both evil and delusional . He eats those high quality paint chips .	TIN
83754	@USER For what ??? Lies and rumors being spread by liberals with their known pattern ? Hell NO .	TIN
64363	@USER Wow it took 36 years ? Bet this would of never came up if he had not been choose for supreme Court . Shows the liberals for what they really are . In a way that's a good thing😁	UNT
74815	@USER Like if you didn’t get fired from ESPN	TIN
65922	@USER @USER @USER @USER @USER The Liberals same old playbook . It is so old ... yawn	TIN
48534	@USER @USER I'm also a Prohibited Possessor thanks to Obama and his every soldier has PTSD crazy administration . Can't get life insurance either . Still support the NRA and the work they do for gun rights . Hoping Trump will fix the wrongs of labeling veterans as a means to back-door gun control	TIN
90247	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER that is about the saddest existence I have ever been privy to reading . Sucks to be you man	TIN
67281	@USER So much ass tho	UNT
56303	" @USER @USER The term negative knowledge "" strikes me , when knowledge is sucked away and information goes into reverse -- away from the recipient . """	UNT
27044	@USER Very simple .... More gun control ads equals more guns sold . The gun illiterates aren’t smart enough to figure this out	UNT
97667	@USER You ready for crazy ass racing tomorrow ???	UNT
12602	@USER @USER @USER @USER @USER @USER @USER @USER @USER I like that they aren't mincing around with her . I do not understand why she is denying doing porn .	TIN
78567	@USER IM GOING HARDCORE BITCH	TIN
38533	" @USER Has your network/organization put out a report on actress Li BingBing ??? Some reports say she is missing "" , other reports say the Chinese Government has abducted her ???? What the heck is going on ???? """	UNT
65422	@USER @USER @USER Well then I guess it's totally fine to attack his character then . My mistake . I mean what right does an American who was the victim of gun violence have to call for stricter gun control laws anyway ?	TIN
66398	@USER Thus far the only people getting shot and kicked out of places are conservatives . #MAGA #WalkAway #ConfirmKavanaugh	TIN
16067	@USER @USER Wish u folks luck w that . I think you’re fucked though .. There will never be enough pro gun folks elected in California to turn the tide on gun control . The masses are convinced guns only equal bad . They already tell u which & how many guns you can buy . Now ammo . What’s left ?	UNT
40746	@USER @USER @USER @USER Ben is a terrible person that probably raped some people . He is a vial human being in my book . Has nothing to do with his on the field play . I don’t like him personally .	TIN
76436	@USER He is too lazy . Just slouches over and waits for the defender to come to him . Bum	TIN
64429	@USER I mean it worked for gun control right ? URL	TIN
67248	@USER @USER yes he is	UNT
18964	@USER @USER @USER GOV Brown needs a class on #MAGA 101 . Also need a swift kick in the pants for insulating @USER .	UNT
27429	@USER Pussy	UNT
95987	#fordnation #onpoli #Conservatives #Conservative #onpc Just because you can doesn't mean you should . Great power comes with great responsibility . By invoking art . 33 and overriding our judicial processes you're overriding our democracy . URL	UNT
34448	@USER Of course it does . But they weren't interested to him . Domestic abuse is still domestic abuse . So I hope you didn't use this fake rumor just to shit on the habs and that you actually care about domestic abuse .	UNT
26199	" @USER What is my fucking problem ? Really ? "" — Jason denys a couple of times . He does not want to behave like an idiot / not again / but he's worried about her . "" Where is Dick or Bruce ? Are not they with you in this ? """""	UNT
33232	@USER An idiot . Where the fuck do they get these people ?	TIN
15689	" @USER Just think . She is infinitely funnier than you . Obviously .. D'uh huh . "" 😮 """	UNT
93549	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 😁TeleSmokaCatin ' damn that looked better in my head😁😉🤣😎	UNT
92226	@USER @USER Good shit my bad though	UNT
54691	@USER @USER I would name my dogs breed but I have no fucking clue what he is	TIN
93402	@USER So you realize what a fool you are making of yourself with your weird obsession over #SusanSarandon Maybe do some research b4 spouting off nonsense .	TIN
32916	" @USER And the brainless #DEMS wants us to believe that he doesn't have the majority . Liberals is just like their leaders "" the corrupts #Obama and #CrookedHillary both are real bad losers #MAGA #TRUMP """	TIN
97277	@USER Getting scared ugly man ?	TIN
86963	@USER Gonna call bullshit on that one .	UNT
92319	@USER He is not working for Texas he is paid by the Soros cartel . Not fond of Cruz but Beto is a dangerous person ! Just another DNC sheeple !	TIN
32596	@USER I don't entertain shit .	UNT
35726	@USER @USER Same rat that said antifa was a Black organization	TIN
98992	@USER Fuck off	TIN
37302	@USER @USER I’ve been complaining about this shit all tournament long . They think people in USA care more about Roger Federer favorite food than they do watching Americans play . It’s such a turnoff that I turn the channel	UNT
46849	@USER You are a hero !! URL	UNT
57823	" @USER Evidently they don't care that their study "" is flawed from the start . They just parrot the misleading info from Everytown & all the other leftist gun control addicts/sites . """	TIN
97658	" @USER @USER @USER Liberals today R VERY different from Classical Liberals . Liberals today have gone so far left they R Marxists . You're burying your head in the sand if you think neo & classical Libs are the same . Trump is so authoritarian "" people can say what they want about him & not be killed . """	TIN
72446	" @USER sex games will make you feel like you're actully having sex or , as ign would describe it it really makes you feel like you're fucking some whore in an alleyway """""	UNT
80515	@USER Gun control - no guns if you are a liberal !! 🤣What an idiot ...	TIN
36639	@USER She mocked SJWs and the KKK with extremely clever satire . The fact you don’t have a sense of humor or are too stupid to get it is our fault . None of that means you get to denigrate or lie about her or her motives . She is a Native American woman and you are a bigoted misogynist .	TIN
82687	@USER @USER @USER What has awaken so many women in this country is the asinine over the top stupidity of liberals today !!	TIN
61533	@USER ajsjjsjdkkdjdk i want him so much he’d literally tell me to die and i’d obey him	TIN
96293	@USER A dying sport	UNT
84281	@USER Can we all agree to pray for big dumb mike to keel over of a heart attack . he looks ripe .	TIN
66864	@USER WOW ! That lie'n bitch is at it again . URL	TIN
18562	@USER @USER Little ass boy🐒	UNT
59690	Alert : Candace Owens Was Just Attacked By Antifa URL	TIN
11640	@USER @USER @USER @USER I wasn't proposing scare tactics . I really meant what I said . Trump can easily pull the good maga Republicans and can easily steal enough votes from GOP Dem and independents and will bring fresh breath to our rotten politics . Think about it .	TIN
56493	@USER Goodell and my Lions both suck	UNT
90853	@USER @USER Ciara has stopped me from doing so much dumb ass shit god bless that woman	UNT
64626	@USER Then HAUL YOUR FAT ASS IN HARMS WAY YOU DRUGGIE !!!	TIN
22728	@USER #StrataData #AI #data #hairball : @USER TDavis touring the application of #Cognitive and #machinelearning techniques to speed #Governance of #data URL	TIN
50661	@USER And pedophile Podesta still on with his Blue Check Mark account . 🤔	UNT
38765	@USER Don't even presume to know what liberals feel or think . I am liberal . I am personally opposed to abortion in any but life-and-death circumstances . But I am also personally opposed to imposing MY PERSONAL FEELINGS about abortion on anyone else . So do us all a favor and STFU .	UNT
59746	@USER Liberals are not very smart	TIN
55766	@USER could fund an entire school incl teachers ’ salaries and have then teach his own curriculum . Indoctrinating generations of youth however he sees fit ... my gas tank on E rn	TIN
53328	@USER Another war “ Hero ” speaks out🇺🇸🇨🇺🇺🇸🇨🇺🇺🇸🇨🇺	UNT
52252	@USER Fuck em	TIN
42705	@USER And here’s me fucking ya mom URL	UNT
20608	@USER Fuck my Rick ( ?	UNT
25305	@USER It appears to be paired with a WOO-HOO so he must think he is on his way to a brothel .	TIN
96789	" @USER if the reason for Farakans illegal values are because he is black or Muslim , that would be a reason to detest him . I believe his illegal values are simply a result of bad character , like his supporters ! """	TIN
55451	@USER He is so takendted what the heck	UNT
14179	@USER @USER what is this shit right over here ? I also showed to my polish friends and they are quite triggered	TIN
28700	@USER @USER You know what wasn’t in his apartment after ? Him . And that’s the fucking problem .	UNT
16885	@USER By the way why don’t you move to Haiti ? You liberals seem to make shit holes out of large cities . So go somewhere where it’s already a shit hole so you don’t have to do any work !	TIN
14283	@USER Can someone tell this dumb we are a republic	UNT
89600	@USER @USER @USER @USER @USER @USER @USER Exactly Hat @USER are true Feckers ! I detest them	TIN
61083	@USER “ My head is a fuckin egg ”	UNT
28518	@USER Then your gonna get bitten	TIN
86635	@USER I hope this shit doesn’t become a trend . Keep the beef on wax homie . Or at least call and yell at each other on Hot 97 like 50n & Cam did URL	UNT
40471	More than likely she forgot because her mental capacity is dropping each and everyday . This woman is not fit to serve any longer just like she said Trump was not . Remember she is part of the problems and not a solution at all . MAGA URL	TIN
97232	@USER She is a courageous intelligent woman who knows the crap that people will say - she is standing up to some evil and powerful and ruthless men who will stop at nothing to destroy her and her testimony	UNT
93056	@USER @USER He is delirious !	TIN
80103	@USER He tihnks he is telling the big lie .	UNT
69004	@USER @USER ( She is clearly agitated in a defensive stance ) Shit- what is she doing here	TIN
88954	@USER Never nigga 💀💀	TIN
25223	@USER fuck xenoblade chronicles	UNT
81230	@USER @USER @USER How many car windows did you smash today while wearing a pussy hat ? You anti-American antifa fucktards are a pathetic waste of life . We will slap you down at the ballot box once again . URL	TIN
51230	@USER You’ve lost your mind . That shit is unsanitary af . URL	UNT
32322	@USER @USER @USER @USER And you’re just another Twitter asshole . #Muted	TIN
57067	@USER @USER @USER Hi would you come to ENGLAND and have time of your life you want be disappointed I will give you a orgasim like nothing you have gotten probably in your past life I will make you piss yourself many times as you like so if you are interested call or inbox me 07405077156 WhatsApp	UNT
56645	@USER @USER @USER @USER Isn't it great how liberals ignore the pain of their victims because they are democrats . It is really sick .	TIN
36571	. @USER ALL I HAVE TO SAY IS I #TasteTheBARBIERAINBOW & facial expressions were everything I see you 👀 #ROMAN THIS VIDEO WAS #LEGENDARY YOU ARE A FUCKING #ICON #BarbieDreamsVIDEO URL	UNT
41163	All this talk about Trump's dick allegedly looking like Toad from #MarioKart This is the only thing that has been accomplished . Only now the libs are picturing a 70 year old man naked . #MAGA URL	UNT
38143	@USER Hmmm ... they piss off the portion of the population that actually supported football and are shocked their numbers took a nose dive ? Shocking !	TIN
43670	#MaxineWaters : #Trump ‘ Has Displayed the Most Despicable Behavior That Any Human Being Could Do ’ URL #MAGA	UNT
31857	@USER Im not apart of Antifa foxy . I agree with you they are terrorsits	UNT
34443	@USER @USER Who authorized a search warrant of mr Jean home ? Racist what about her drug test . This is premediated murder . He will not be slandered . He is the victim .	TIN
43540	@USER FUCKOFF YOU BEEN KNEW IM SCARED OF HIM@	TIN
95617	@USER @USER My dumbass was really thinking how in the hell is she been pregnant for the last 6 years😭😭	TIN
16278	@USER what the actual fuck .. ill report them this is so fucked up	TIN
19390	@USER 👀 sitting here thinking he has a killer porn stache	UNT
67852	@USER @USER @USER Okay violent liberal ANTIFA with your KKK hoods beating up strangers you know nothing about !	TIN
27416	@USER Communist Elite Roger Goodell is teaching a lowlife ethics class to his daughters . Shameful Shameless left wing nut ruining the sport of football instead to teamwork and values to the flag	UNT
18626	@USER @USER He needs to be removed from his position . Children have and are being abused and he is covering it up !!	TIN
71433	@USER @USER @USER How the fuck can he detect an attitude through a text bubble ?	UNT
78739	@USER I feel pretty fucked then cuz I started out fine	UNT
46933	@USER @USER There r 65 million that can sign to the affect that they didn't vote for an asshole .	UNT
71577	@USER All you need to know is he is empty inside	TIN
86879	" @USER GOP , Conservatives , Evangelicals , Traditionalists "" Catholics are all hypocrites . """	TIN
95444	@USER At this point in time ... I don't think Pres . Trump gives a sh*t ... and neither do I ! LOL URL	TIN
58847	@USER this gave me fucking heart palpitations i'm shaking as i type this	UNT
22955	@USER Josh I am not fucking a loli robot	UNT
16774	@USER I experience this very same problem . I like to think I am suffering from anti-pernickety bastard disorder .	TIN
40857	@USER @USER @USER @USER He’s dead . So you are a necrophiliac as well ? Good to know ... you must suck at chess never mind 3 dimensional chess ... you can’t even think one move ahead let alone many ... Change your twitter handle to DumbAF not even ish🙄🙄🙄	TIN
62481	@USER donnie jr. you and your family owe the country an apology for taking your criminal activities into OUR White House You are lining your pockets while your father is unfit and making a mockery of our republic . Shame on you and your family . Justice will prevail	TIN
70213	@USER I FUCKING love this !!!! so so true . and actually it’s in those types of jobs you will learn the most	UNT
42837	@USER @USER @USER @USER @USER The only difference is how many parasites it has feeding off it you mean ?	UNT
77843	@USER Then resign . You have done NOTHING to check El Presidente . You are part of the swamp and hold NO Nebraska values ! RESIGN	TIN
58934	@USER @USER Good for her ..... thats some fine gun control . Double tap to an ass	UNT
79972	@USER Once again it's been proven that all gun control laws are intended to disarm the law abiding citizens and subvert the #2A . Criminal * don't * care about gun laws .	TIN
20506	@USER @USER @USER Think about - Trumper supporters have to hide their support for Trump and/or take the life into their own hands if they go out w/Trump #MAGA hat on-it never was like this in the America I remember . We could have our own political beliefs but still be civil & cordial ! Upsetting	TIN
93778	@USER You are an absolute dick 😡	TIN
14680	" @USER But still , i'm not even really trying to shit on Em . I just wanna know why everyone is saying he murdered "" MGK when the song was terrible . That's all . I absolutely get preferring Em , he is , and is gonna go down as the more successful artist . I just don't know how he killed him . """	UNT
70473	@USER you are a traitor URL	TIN
54306	" @USER @USER Hillary ? Why is she on the social studies curriculum ? Why ? Who is she to be in any curriculum ? She is nothing ! I'm shocked that she was in any curriculum , but I am very happy to see that she is OUT ! "" ( I am so glad she's nowhere near the @USER "	TIN
88271	@USER I'm an asshole though	UNT
13087	@USER I think other countries are following MAGA 😀 People are sick of being overrun & then have to pay for it all !	UNT
50411	@USER HOW COME LIBERALS DONT QUESTION This ?	UNT
21829	@USER Total Bullshit	UNT
31903	@USER * he closes his eyes so she won’t notice how groggy he is . *	UNT
87488	@USER the dopest most illest female artist ever ! That's fucken queen right there hands down !!! Try to argue widdit😋😘	UNT
99581	@USER Do you think she is afraid of pigs that are not the same colour as her ? 😊	TIN
11411	@USER That's what happens when you let a liberal get a hold of a gun . That would be a good place to start gun control . Ban liberals from getting guns .	TIN
32450	@USER That shit hurts😞😞	UNT
55715	@USER Lol you are so tight 😂	UNT
49504	@USER So has the Law changed ... you just make an allegation now days and your guilty until proven innocent . Liberals are mentally ill !	TIN
93419	@USER 2018 charts she is . Overall fuck no . Cardi got ways to go to catch niki	UNT
15817	@USER Delusional idiot and the traitor !	TIN
20648	@USER @USER It's clear that Trump is President and hillary still can't accept that . Too bad ' ause he's there for 6 more years . #MAGA	UNT
55051	@USER @USER @USER @USER @USER @USER This is the ANTIFA party & all of a sudden they expect us to believe they care about anyone besides themselves . Nope .	TIN
53264	@USER @USER @USER He is dumb and dumber all in one president . It's a two for one .	TIN
30890	#VA10 voters know @USER is the right side of the gun issue . Gun control or gun rights ? The answer may help determine whether NRA-financed Rep. Comstock wins reelection URL	TIN
